AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
2050,4158,17818,5497,3592,-2126,-476,-5060,228,-1435,7955,6906,-272,276,8970,15,-44,476,5.07,401,2033,11.3
864,3986,16380,5815,3257,-2222,1620,-6536,798,265,6925,5680,8,626,8714,109,-215,414,5.07,401,2033,11.4
1418,8244,13742,3526,2114,-1948,1142,-2696,2548,1093,5392,4159,-756,322,7434,304,-364,294,5.07,401,2033,11.4
2100,8688,12878,1393,2071,-2045,92,-1378,3120,196,4647,3977,-1394,146,6524,354,-186,289,5.06,420,2128,11.4
3766,9738,11676,-501,1973,-1813,1176,-2712,3786,-640,3950,3517,-1776,-38,5978,374,19,391,5.07,396,2008,11.5
4688,6590,9038,-1996,2161,-1819,2434,-5348,3964,380,2807,2495,-1182,20,4810,369,360,623,5.07,401,2033,11.5
4822,5564,6678,-1867,1830,-1630,1244,-3048,5530,1550,2075,3012,-626,190,4358,379,515,772,5.07,406,2058,11.5
3208,2708,4326,-580,866,-766,1942,-3076,7564,3035,1439,2385,626,754,4270,442,495,996,5.07,401,2033,11.6
2854,2200,4392,302,53,-173,1024,-3934,9522,3598,661,1560,648,922,4114,500,345,1061,5.06,420,2128,11.6
2442,2930,5226,772,-775,641,58,-3646,11350,3939,-754,972,494,994,3446,573,272,1025,5.07,440,2232,11.6
2058,3694,6452,243,-1294,1420,844,-1684,11190,2058,-2965,251,112,88,2936,613,179,883,5.07,396,2008,11.7
1402,4332,6594,-933,-1202,1726,372,-3904,9656,1451,-4574,-1033,236,-684,2726,568,169,770,5.06,415,2104,11.7
1068,3806,6086,-2879,-1273,2201,1342,-3140,6802,-685,-1783,-1514,410,-1074,2314,486,76,688,5.07,401,2033,11.8
62,3406,6036,-3171,-1496,2604,1030,-2506,6404,677,-2663,-1261,52,-1190,2534,421,37,621,5.06,401,2029,11.8
168,3290,6442,-2606,-2592,3782,1474,-954,7352,1457,-3880,-1447,-998,-1900,4728,197,74,532,5.06,508,2574,11.8
602,3570,6984,-1982,-2803,3930,2072,-2048,8490,817,-4053,-1553,-1860,-3292,7384,-32,146,584,5.07,406,2058,11.9
-24,4714,6518,-1743,-3390,3822,2478,-3138,9944,571,-4280,-1519,-2892,-4358,14376,-275,491,717,5.06,420,2128,11.9
-4246,4886,5998,-2233,-5147,3280,820,-5222,15438,-2070,-5884,-1630,-2300,-2190,20990,-647,52,-3,5.07,396,2008,12.0
-1968,4276,6616,-2309,-7094,3317,1600,-7526,14172,-3200,-8731,-2653,-3246,-734,16954,-761,-404,-319,5.07,396,2008,12.0
-2664,3952,7886,-2594,-8414,3403,3214,-8152,11550,-2967,-10168,-2714,-3806,128,12936,-630,-379,-322,5.06,401,2029,12.0
1456,846,7742,-3963,-10159,3614,3394,-7504,9130,-2967,-12712,-2031,-3524,-758,9436,-299,431,-514,5.07,391,1984,12.1
4184,-3638,5856,-2951,-8745,2472,7262,-6686,8732,-5103,-10149,-4736,-1858,-1246,8532,-233,542,-432,5.06,396,2005,12.1
4398,-5734,2212,-536,-7576,912,9050,-7656,10144,-5889,-4076,-3894,-322,-1340,7136,-297,544,-139,5.06,415,2104,12.1
5840,-3982,968,2760,-6854,670,6968,-7164,10536,-6188,2566,-3394,272,-1182,6222,-387,316,-28,5.07,401,2033,12.2
6316,2078,660,3345,-4912,929,3514,-5434,9518,-2081,-423,-2843,124,-962,4922,-427,-30,-361,5.07,406,2058,12.2
6348,5834,298,1630,-4250,1234,1406,-2110,10716,-3604,-8811,-7857,-258,-808,4274,-396,-37,-555,5.06,401,2029,12.2
4474,2632,364,-773,-1410,1244,1142,-2548,11204,252,-15046,-2925,-608,-700,3314,-388,126,-818,5.07,401,2033,12.3
6222,942,938,-921,491,859,2482,-2986,9960,1951,-13769,-2248,-452,-566,2758,-462,315,-964,5.06,411,2079,12.3
5906,90,840,-1764,982,596,1360,-2128,9024,-2830,-2606,-3919,-80,-374,2650,-528,307,-1157,5.06,406,2054,12.3
5348,-960,1084,-2408,1027,-13,1342,-1542,3642,-1496,-1307,-2641,34,84,2648,-529,254,-1259,5.06,406,2054,12.4
5586,-128,2366,-3236,463,60,1750,-722,1076,-2099,-1044,-1839,-290,374,2982,-512,193,-1136,5.06,411,2079,12.4
6118,-338,3552,-3394,761,79,2774,278,-1544,-3109,339,-547,-542,830,3760,-544,112,-939,5.07,411,2083,12.4
5130,448,6580,-3582,522,-626,3122,320,-1876,-5228,2194,1373,-1418,1818,5348,-621,21,-627,5.07,406,2058,12.5
4674,-930,7602,-4851,1130,-939,3096,-2484,-172,-5742,1993,1874,-1606,1898,6092,-609,70,-536,5.06,411,2079,12.5
2466,-802,10582,-3872,912,-1503,3400,-6222,2580,-2672,1236,2214,-1228,1578,8010,-341,8,-396,5.06,401,2029,12.6
2952,2352,10524,-3700,-33,-809,3630,-6146,3734,-372,1357,2227,-1470,1448,9820,-224,-38,-189,5.07,406,2058,12.6
6260,1660,9772,-3961,217,-1164,4076,-5634,4416,1757,1347,1998,-1258,1354,12004,-127,-218,-138,5.06,411,2079,12.6
7088,1032,7286,-2855,548,-1802,6756,-4146,4688,2580,2126,2293,-2646,736,15802,15,-388,-47,5.07,401,2033,12.7
