AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
-9392,12996,1658,-7215,21,8283,-6542,-1146,-6230,-7240,-2634,-1698,-2368,-404,6772,104,-169,5939,5.07,337,1711,6.0
-9562,12186,1356,-6580,-260,9046,-6258,-1270,-5816,-7138,-2619,-1828,-2524,-844,6864,128,-3,5850,5.08,352,1789,6.0
-9776,12656,1582,-5388,-801,10132,-6180,-1288,-5476,-6901,-2565,-1814,-2462,-1370,6802,86,20,5812,5.05,313,1581,6.0
-10024,13864,2966,-3808,-1513,11786,-6592,-1080,-5260,-6544,-2503,-1633,-2044,-1580,6974,-52,35,5745,5.09,332,1693,6.1
-9502,14414,2828,-3369,-1957,12716,-6570,-968,-5410,-6417,-2646,-1294,-1998,-1560,6894,-96,103,5617,5.06,362,1831,6.1
-8808,13738,2290,-2926,-2126,13387,-6388,-1024,-5696,-6598,-2593,-1276,-2024,-1446,6774,-96,128,5443,5.08,464,2360,6.1
-6684,11902,1212,-1659,-2325,14224,-6340,-1196,-5418,-6929,-2407,-1637,-1872,-1380,6878,-51,168,5198,5.05,323,1630,6.2
-6016,12128,1304,-1208,-2373,14667,-6168,-1234,-5388,-6926,-2340,-1538,-1590,-1256,7360,-35,147,5074,5.07,396,2008,6.2
-5464,12702,1252,-1828,-2161,14796,-6420,-1272,-5406,-7249,-1868,-1567,-1552,-1324,7164,-20,214,4910,5.06,327,1658,6.2
-4848,10630,938,-2393,-1806,14873,-6858,-1826,-5494,-8589,-2273,-1722,-1482,-1448,6730,-58,190,4691,5.08,455,2310,6.3
-4258,9970,528,-2788,-1587,15041,-6636,-1878,-5570,-9171,-1930,-2014,-1570,-1358,6812,-81,209,4560,5.08,494,2509,6.3
-3880,9446,492,-2652,-1538,15012,-6588,-1932,-5562,-10115,-1084,-2798,-1600,-1282,6764,-91,252,4459,5.06,386,1955,6.3
-3102,8262,940,-2223,-1481,14841,-6604,-2812,-5476,-10042,-481,-3704,-1696,-1338,6682,-96,279,4418,5.08,411,2087,6.4
-2060,7218,1580,-2626,-558,14621,-6878,-3044,-4454,-7698,-1555,-3485,-1492,-1262,7204,-112,239,4359,5.08,435,2211,6.4
