AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
-760,32,190,5096,7402,-4355,9316,-5638,8954,-7424,355,2778,1032,776,12736,104,-230,-47,5.08,323,1640,6.0
-1592,2422,8162,3305,4976,-4098,6792,-8670,11064,-3824,627,2388,-578,308,12276,-104,66,97,5.08,254,1292,6.0
-738,2254,8202,3314,3610,-4037,7072,-6764,12014,-3818,352,2253,-1024,-216,10264,-184,99,274,5.09,499,2539,6.1
506,2098,7082,3931,2419,-3741,8762,-5012,11212,-4295,-1321,2163,-972,-218,9106,-211,260,374,5.08,455,2310,6.1
3348,5344,7492,3087,-1117,-2719,10400,-6486,6822,-4076,-2022,1288,588,-158,9834,-213,447,-83,5.07,499,2529,6.1
4294,7074,8308,1619,-3018,-2548,9478,-7190,6452,-3533,-1123,507,766,42,10248,-162,397,-429,5.07,464,2356,6.2
6096,5314,7692,-1014,-1691,-1544,8246,-6242,6236,-826,-44,697,432,662,8510,-56,339,-679,5.04,411,2071,6.2
6390,4922,7836,-1437,-1925,-1348,7436,-5936,5304,865,-212,709,368,600,7768,-15,343,-789,5.04,508,2564,6.3
6894,6758,7532,-2965,-1344,-1176,6218,-4330,4494,2110,-253,818,356,644,7378,22,358,-865,5.08,318,1615,6.3
7558,6796,6706,-7322,-1702,-1090,4330,-2078,4028,1847,86,526,218,846,6870,108,454,-873,5.09,430,2190,6.3
6240,5452,4672,-9664,-1260,-1411,3656,-1676,4382,559,-263,381,342,908,6172,132,416,-761,5.05,518,2618,6.4
5692,798,3744,-12667,-742,-963,5346,-5008,2734,-47,-1266,-238,728,594,4886,68,179,-365,5.05,298,1507,6.4
7966,-2008,4536,-11904,-1201,-1272,6198,-4720,-66,923,-1366,-117,748,324,4016,-10,112,-210,5.08,239,1217,6.4
8812,-7694,8768,-10211,198,-2328,6458,-3864,-2302,1410,-716,-278,668,146,4068,-124,78,-16,5.09,313,1593,6.4
3066,-8418,14534,-5871,-1328,-3931,4754,-5878,-4436,2878,1757,-1406,-104,108,3986,-221,-25,456,5.05,337,1704,6.5
3246,-7186,15508,-2282,-3552,-3719,2852,-6996,-4684,4401,3164,-2239,-90,-228,3726,-249,-17,806,5.07,337,1711,6.5
2972,-2338,14844,132,-5731,-2000,1416,-6708,-296,7570,2972,-3385,1012,-824,4470,-417,-268,1327,5.07,259,1314,6.5
3200,-1858,14480,171,-6177,-1395,628,-5244,2760,8777,1596,-3285,2008,-740,5984,-474,-446,1200,5.09,401,2041,6.6
2750,-2374,15190,714,-6195,-1220,200,-3782,5452,8611,113,-3375,2860,-736,8692,-423,-601,728,5.09,293,1494,6.6
1836,-1000,17190,323,-7400,-541,-1292,-1040,5940,7502,-1664,-3108,362,-1864,11760,-250,-522,-58,5.05,518,2618,6.7
2316,-1414,17018,234,-7653,-169,-798,-660,4632,7098,-2511,-3370,-924,-1588,12544,-171,-455,-58,5.04,518,2613,6.7
3276,-388,15860,50,-7654,810,38,4062,2212,8159,-3185,-2410,-1270,-858,10918,-114,-429,158,5.09,293,1494,6.7
4312,1364,13812,-1679,-6569,2093,3512,3356,1802,4790,-1567,-2072,-620,78,9950,92,10,621,5.08,298,1515,6.7
5184,1390,12124,-2658,-5949,2349,4086,2908,3266,5454,-2463,-1464,-228,-206,10212,222,95,657,5.04,445,2243,6.8
5810,856,10432,-2500,-4431,2592,6582,2220,2430,6493,-3487,-693,-144,-668,9982,316,130,606,5.07,279,1413,6.8
8822,1084,5478,-2388,-4333,3765,8314,5036,4692,5677,-3387,1650,144,-1102,8730,381,206,596,5.05,543,2742,6.9
10858,192,2584,-19,-2311,4964,7228,6272,6426,3544,-4013,2425,392,-1098,7800,391,217,649,5.06,298,1510,6.9
9720,132,-244,3006,-46,5636,5252,3776,8982,-3303,892,1177,566,-1112,6136,386,358,614,5.05,279,1408,6.9
7556,-1066,-2064,3374,-193,4568,3036,-2208,7446,-2676,947,2411,532,-1228,5598,340,407,530,5.06,259,1312,6.9
6044,-2928,-894,4756,1375,4544,2524,-2208,6652,-1118,-584,1968,520,-1356,4766,279,498,346,5.04,508,2564,7.0
4866,-3074,-692,4860,3516,3709,2464,-2668,5120,-1871,1416,1841,630,-1584,3960,153,562,12,5.10,440,2245,7.0
