AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
3330,2970,13122,1613,-4371,1112,2510,-1904,30,952,-3983,-1447,-388,-812,4680,-284,200,1741,5.07,283,1438,207.3
3288,4192,12478,1188,-4085,1613,4320,-2692,-584,1718,-4567,-2326,-590,-1472,4686,-285,172,1842,5.05,396,2001,207.4
3208,3794,11582,680,-3499,1736,2682,-4128,-438,1946,-3664,-2089,-840,-1896,4652,-239,197,1874,5.07,499,2529,207.4
3834,1586,9990,854,-2591,1911,2842,-3162,-592,2829,-3272,-1962,-972,-2490,5138,83,222,1505,5.07,337,1711,207.4
6168,1370,9252,1050,-2025,1758,2894,-2604,-482,2804,-3592,-2229,-1514,-2586,5598,402,153,1031,5.08,459,2335,207.5
7146,1812,8698,599,-1728,1678,4088,-1206,-578,2253,-3743,-2009,-2492,-2574,7080,712,252,576,5.05,303,1531,207.5
7928,1608,9546,-227,-646,1282,5434,-556,-386,1105,-1434,-1396,-3718,-3994,10642,894,295,201,5.09,420,2141,207.6
6220,920,9944,-179,-303,906,5918,-526,484,892,-1085,-1173,-3738,-6130,12078,640,409,502,5.07,503,2554,207.6
4916,1042,10264,271,-146,549,5880,-30,1436,1387,-2518,-1307,-3460,-5956,12056,235,476,648,5.06,513,2599,207.6
4736,-28,7992,1360,923,-461,8046,-630,3032,2136,-4985,-2860,-2294,-3336,10316,-57,736,-30,5.06,494,2500,207.7
4358,96,6464,1450,1801,-718,10982,-612,5102,2191,-4997,-2496,-1380,-3202,8950,-70,564,-212,5.05,274,1383,207.7
5834,936,6912,3103,3341,-1601,10112,-4040,8474,1383,-4011,-1528,-258,-2444,7516,30,96,-515,5.09,420,2141,207.8
6212,3402,7096,2818,4470,-1674,9254,-3284,7854,1559,-2556,-457,-304,-2080,6652,167,-84,-834,5.07,342,1736,207.8
5930,4782,6216,753,5259,-1561,8356,38,7058,-1317,2797,-295,-408,-1770,6188,286,-170,-1064,5.04,464,2342,207.8
5304,1502,6466,152,6025,-3178,7206,-374,6636,-4474,1899,589,-1062,-1440,5562,336,-360,-1079,5.07,308,1562,207.9
4264,2106,6546,-782,6300,-2728,4016,-2008,6378,-4648,1653,-63,-1514,-1248,5238,262,-359,-945,5.08,440,2236,207.9
3394,558,6448,-1403,6717,-2531,5424,-3238,5646,-3440,709,-822,-1898,-1090,4564,120,-355,-743,5.07,308,1562,207.9
